id,Year,Qtr,Value
01023,2012,4,9.066666666666668
01023,2013,1,9.733333333333333
01023,2013,2,8.7
01023,2013,3,9.5
01023,2013,4,8.9
01023,2014,1,9.833333333333334
01023,2014,2,9.2
01023,2014,3,9.1
01023,2014,4,7.8
01023,2015,1,8.766666666666667
01023,2015,2,9.566666666666666
01023,2015,3,9.633333333333333
01023,2015,4,8.4
01029,2006,1,3.8000000000000003
01029,2006,2,3.3333333333333335
01029,2006,3,3.6666666666666665
01029,2006,4,3.1666666666666665
01029,2007,1,3.866666666666667
01029,2007,2,3.1
01029,2007,3,3.966666666666667
01029,2007,4,3.6666666666666665
01029,2008,1,4.3999999999999995
01029,2008,2,4.266666666666667
01029,2008,3,5.433333333333334
01029,2008,4,6.2
01029,2009,1,8.966666666666667
01029,2009,2,9.9
01029,2009,3,11.466666666666667
01029,2009,4,10.366666666666667
01029,2010,1,11.333333333333334
01029,2010,2,9.5
01029,2010,3,9.666666666666666
01029,2010,4,9.6
01029,2011,1,10.966666666666667
01029,2011,2,10.166666666666666
01029,2011,3,9.666666666666666
01029,2011,4,7.966666666666666
01029,2012,1,8.166666666666668
01029,2012,2,8.233333333333333
01029,2012,3,8.899999999999999
01029,2012,4,7.566666666666666
01029,2013,1,8.466666666666667
01029,2013,2,6.933333333333333
01029,2013,3,8.1
01029,2013,4,7.1000000000000005
01029,2014,1,7.633333333333333
01029,2014,2,6.333333333333333
01029,2014,3,6.866666666666667
01029,2014,4,5.566666666666666
01029,2015,1,6.300000000000001
01029,2015,2,5.900000000000001
01029,2015,3,6.233333333333333
01029,2015,4,5.6000000000000005
01033,2006,1,5.166666666666666
01033,2006,2,4.633333333333334
01033,2006,3,4.833333333333333
01033,2006,4,4.066666666666666
01033,2007,1,4.833333333333333
01033,2007,2,4.2
01033,2007,3,4.933333333333333
01033,2007,4,4.466666666666667
01033,2008,1,5.6000000000000005
01033,2008,2,5.733333333333333
01033,2008,3,6.866666666666667
01033,2008,4,7.766666666666667
01033,2009,1,11.233333333333334
01033,2009,2,11.200000000000001
01033,2009,3,12.433333333333332
01033,2009,4,11.566666666666668
01033,2010,1,13.333333333333334
01033,2010,2,11.433333333333332
01033,2010,3,10.9
01033,2010,4,10.200000000000001
01033,2011,1,11.233333333333334
01033,2011,2,10.233333333333333
01033,2011,3,10.5
01033,2011,4,8.766666666666666
01033,2012,1,9.133333333333333
01033,2012,2,8.666666666666666
01033,2012,3,9.333333333333334
01033,2012,4,7.833333333333333
01033,2013,1,8.666666666666666
01033,2013,2,7.733333333333333
01033,2013,3,8.5
01033,2013,4,7.833333333333333
01033,2014,1,8.633333333333335
01033,2014,2,8.033333333333333
01033,2014,3,8.733333333333333
01033,2014,4,7.766666666666667
01033,2015,1,8.5
01033,2015,2,7.966666666666666
01033,2015,3,8.0
01033,2015,4,7.2
01039,2006,1,4.166666666666667
01039,2006,2,3.633333333333333
01039,2006,3,4.1
01039,2006,4,3.6333333333333333
01039,2007,1,4.066666666666666
01039,2007,2,3.4000000000000004
01039,2007,3,4.0
01039,2007,4,4.0
01039,2008,1,5.2
01039,2008,2,4.8
01039,2008,3,6.6000000000000005
01039,2008,4,7.166666666666667
01039,2009,1,10.466666666666667
01039,2009,2,11.133333333333333
01039,2009,3,10.933333333333332
01039,2009,4,10.733333333333334
01039,2010,1,11.833333333333334
01039,2010,2,9.799999999999999
01039,2010,3,9.766666666666667
01039,2010,4,10.0
01039,2011,1,10.6
01039,2011,2,9.566666666666665
01039,2011,3,10.3
01039,2011,4,8.733333333333333
01039,2012,1,8.533333333333333
01039,2012,2,8.200000000000001
01039,2012,3,8.9
01039,2012,4,7.833333333333333
01039,2013,1,8.3
01039,2013,2,7.733333333333333
01039,2013,3,8.466666666666667
01039,2013,4,7.8
01039,2014,1,8.833333333333334
01039,2014,2,7.6000000000000005
01039,2014,3,7.6000000000000005
01039,2014,4,7.033333333333334
01039,2015,1,7.866666666666666
01039,2015,2,7.066666666666666
01039,2015,3,7.133333333333333
01039,2015,4,6.5
01049,2006,1,4.800000000000001
01049,2006,2,3.9
01049,2006,3,4.466666666666666
01049,2006,4,3.5
01049,2007,1,4.533333333333333
01049,2007,2,4.133333333333333
01049,2007,3,4.466666666666666
01049,2007,4,3.9333333333333336
01049,2008,1,5.0
01049,2008,2,4.633333333333333
01049,2008,3,5.7
01049,2008,4,8.033333333333333
01049,2009,1,13.333333333333334
01049,2009,2,13.833333333333334
01049,2009,3,15.433333333333332
01049,2009,4,14.433333333333335
01049,2010,1,15.133333333333335
01049,2010,2,12.333333333333334
01049,2010,3,11.633333333333335
01049,2010,4,11.666666666666666
01049,2011,1,12.966666666666667
01049,2011,2,12.533333333333333
01049,2011,3,12.1
01049,2011,4,9.766666666666667
01049,2012,1,10.0
01049,2012,2,9.066666666666666
01049,2012,3,9.200000000000001
01049,2012,4,7.933333333333334
01049,2013,1,8.6
01049,2013,2,7.3999999999999995
01049,2013,3,7.533333333333332
01049,2013,4,6.900000000000001
01049,2014,1,7.8999999999999995
01049,2014,2,6.833333333333333
01049,2014,3,6.933333333333334
01049,2014,4,5.833333333333333
01049,2015,1,6.333333333333333
01049,2015,2,5.866666666666667
01049,2015,3,6.2
01049,2015,4,5.866666666666667
01053,2006,1,5.333333333333333
01053,2006,2,4.766666666666667
01053,2006,3,5.366666666666667
01053,2006,4,4.466666666666667
01053,2007,1,5.133333333333333
01053,2007,2,4.699999999999999
01053,2007,3,5.8
01053,2007,4,5.633333333333333
01053,2008,1,6.366666666666667
01053,2008,2,6.7
01053,2008,3,8.333333333333334
01053,2008,4,8.8
01053,2009,1,12.833333333333334
01053,2009,2,13.4
01053,2009,3,14.266666666666666
01053,2009,4,13.466666666666667
01053,2010,1,13.433333333333332
01053,2010,2,11.5
01053,2010,3,11.200000000000001
01053,2010,4,11.066666666666668
01053,2011,1,11.533333333333331
01053,2011,2,11.133333333333333
01053,2011,3,11.233333333333334
01053,2011,4,9.4
01053,2012,1,9.233333333333334
01053,2012,2,9.2
01053,2012,3,10.033333333333333
01053,2012,4,8.366666666666667
01053,2013,1,9.200000000000001
01053,2013,2,8.066666666666668
01053,2013,3,8.866666666666665
01053,2013,4,8.2
01053,2014,1,8.966666666666667
01053,2014,2,8.0
01053,2014,3,7.966666666666666
01053,2014,4,7.033333333333334
01053,2015,1,7.2
01053,2015,2,6.966666666666668
01053,2015,3,7.266666666666666
01053,2015,4,6.666666666666667
01059,2006,1,4.833333333333333
01059,2006,2,4.5
01059,2006,3,5.1000000000000005
01059,2006,4,4.133333333333333
01059,2007,1,4.866666666666667
01059,2007,2,4.2
01059,2007,3,5.033333333333333
01059,2007,4,4.433333333333334
01059,2008,1,5.433333333333334
01059,2008,2,5.933333333333334
01059,2008,3,8.333333333333334
01059,2008,4,10.0
01059,2009,1,13.733333333333333
01059,2009,2,13.233333333333334
01059,2009,3,13.733333333333334
01059,2009,4,13.033333333333333
01059,2010,1,12.633333333333333
01059,2010,2,10.566666666666666
01059,2010,3,10.066666666666666
01059,2010,4,9.8
01059,2011,1,10.9
01059,2011,2,9.433333333333334
01059,2011,3,9.833333333333332
01059,2011,4,8.066666666666668
01059,2012,1,8.633333333333333
01059,2012,2,8.200000000000001
01059,2012,3,9.1
01059,2012,4,7.533333333333334
01059,2013,1,8.5
01059,2013,2,7.566666666666667
01059,2013,3,8.466666666666667
01059,2013,4,7.666666666666667
01059,2014,1,9.133333333333335
01059,2014,2,7.5
01059,2014,3,7.6000000000000005
01059,2014,4,6.7
01059,2015,1,7.033333333333334
01059,2015,2,6.3
01059,2015,3,6.400000000000001
01059,2015,4,5.933333333333334
01061,2006,1,3.766666666666667
01061,2006,2,3.6999999999999997
01061,2006,3,4.233333333333333
01061,2006,4,3.466666666666667
01061,2007,1,3.8333333333333335
01061,2007,2,3.1999999999999997
01061,2007,3,3.5666666666666664
01061,2007,4,3.1333333333333333
01061,2008,1,4.266666666666667
01061,2008,2,4.466666666666667
01061,2008,3,5.766666666666667
01061,2008,4,7.333333333333333
01061,2009,1,10.6
01061,2009,2,10.233333333333333
01061,2009,3,11.266666666666666
01061,2009,4,10.933333333333332
01061,2010,1,11.933333333333332
01061,2010,2,10.266666666666667
01061,2010,3,9.9
01061,2010,4,9.4
01061,2011,1,10.066666666666668
01061,2011,2,9.566666666666665
01061,2011,3,9.4
01061,2011,4,7.8
01061,2012,1,7.866666666666667
01061,2012,2,7.566666666666666
01061,2012,3,7.8999999999999995
01061,2012,4,6.933333333333334
01061,2013,1,7.533333333333334
01061,2013,2,6.666666666666667
01061,2013,3,6.966666666666666
01061,2013,4,6.633333333333333
01061,2014,1,7.733333333333334
01061,2014,2,6.633333333333333
01061,2014,3,6.7
01061,2014,4,5.699999999999999
01061,2015,1,6.2
01061,2015,2,5.966666666666666
01061,2015,3,6.033333333333334
01061,2015,4,5.433333333333333
01067,2006,1,4.266666666666667
01067,2006,2,4.2
01067,2006,3,4.266666666666667
01067,2006,4,3.3666666666666667
01067,2007,1,4.366666666666666
01067,2007,2,3.8333333333333335
01067,2007,3,5.866666666666667
01067,2007,4,7.3999999999999995
01067,2008,1,8.366666666666667
01067,2008,2,8.0
01067,2008,3,7.033333333333334
01067,2008,4,7.400000000000001
01067,2009,1,10.733333333333334
01067,2009,2,11.066666666666665
01067,2009,3,11.733333333333334
01067,2009,4,11.233333333333334
01067,2010,1,12.366666666666667
01067,2010,2,10.6
01067,2010,3,10.466666666666667
01067,2010,4,10.233333333333333
01067,2011,1,10.866666666666665
01067,2011,2,10.066666666666665
01067,2011,3,9.933333333333334
01067,2011,4,8.033333333333333
01067,2012,1,8.366666666666667
01067,2012,2,8.4
01067,2012,3,8.733333333333334
01067,2012,4,7.633333333333334
01067,2013,1,8.200000000000001
01067,2013,2,7.400000000000001
01067,2013,3,7.8
01067,2013,4,7.3
01067,2014,1,8.633333333333333
01067,2014,2,7.400000000000001
01067,2014,3,7.5
01067,2014,4,6.466666666666666
01067,2015,1,7.133333333333333
01067,2015,2,6.766666666666667
01067,2015,3,6.866666666666667
01067,2015,4,6.400000000000001
01069,2006,1,3.6666666666666665
01069,2006,2,3.3333333333333335
01069,2006,3,3.633333333333333
01069,2006,4,3.0666666666666664
01069,2007,1,3.466666666666667
01069,2007,2,2.966666666666667
01069,2007,3,3.566666666666667
01069,2007,4,3.3333333333333335
01069,2008,1,4.033333333333333
01069,2008,2,4.2
01069,2008,3,5.433333333333334
01069,2008,4,5.966666666666666
01069,2009,1,8.533333333333333
01069,2009,2,8.933333333333332
01069,2009,3,9.866666666666665
01069,2009,4,9.799999999999999
01069,2010,1,10.466666666666667
01069,2010,2,8.899999999999999
01069,2010,3,8.633333333333333
01069,2010,4,8.6
01069,2011,1,9.200000000000001
01069,2011,2,8.799999999999999
01069,2011,3,8.933333333333332
01069,2011,4,7.533333333333334
01069,2012,1,7.566666666666666
01069,2012,2,7.433333333333333
01069,2012,3,8.066666666666668
01069,2012,4,7.099999999999999
01069,2013,1,7.5
01069,2013,2,6.5
01069,2013,3,7.0
01069,2013,4,6.566666666666666
01069,2014,1,7.366666666666667
01069,2014,2,6.666666666666667
01069,2014,3,7.033333333333334
01069,2014,4,6.033333333333334
01069,2015,1,6.333333333333333
01069,2015,2,6.133333333333333
01069,2015,3,6.533333333333332
01069,2015,4,5.866666666666667
01071,2006,1,4.8
01071,2006,2,4.166666666666667
01071,2006,3,4.566666666666666
01071,2006,4,4.466666666666667
01071,2007,1,5.0
01071,2007,2,4.433333333333334
01071,2007,3,4.533333333333334
01071,2007,4,4.1000000000000005
01071,2008,1,4.866666666666666
01071,2008,2,4.933333333333334
01071,2008,3,6.766666666666667
01071,2008,4,8.1
01071,2009,1,12.666666666666666
01071,2009,2,12.833333333333334
01071,2009,3,13.133333333333333
01071,2009,4,12.466666666666669
01071,2010,1,13.933333333333332
01071,2010,2,11.9
01071,2010,3,11.133333333333333
01071,2010,4,10.433333333333334
01071,2011,1,11.466666666666667
01071,2011,2,10.533333333333333
01071,2011,3,10.466666666666667
01071,2011,4,8.533333333333333
01071,2012,1,8.9
01071,2012,2,8.733333333333333
01071,2012,3,8.966666666666667
01071,2012,4,7.7
01071,2013,1,8.533333333333333
01071,2013,2,7.6000000000000005
01071,2013,3,8.0
01071,2013,4,7.3
01071,2014,1,8.066666666666668
01071,2014,2,7.166666666666667
01071,2014,3,7.433333333333333
01071,2014,4,6.3999999999999995
01071,2015,1,6.8999999999999995
01071,2015,2,6.6000000000000005
01071,2015,3,6.766666666666667
01071,2015,4,6.300000000000001
01075,2006,1,4.9
01075,2006,2,5.433333333333334
01075,2006,3,5.733333333333334
01075,2006,4,4.833333333333333
01075,2007,1,6.533333333333332
01075,2007,2,6.133333333333333
01075,2007,3,6.433333333333334
01075,2007,4,5.833333333333333
01075,2008,1,6.866666666666667
01075,2008,2,7.266666666666667
01075,2008,3,8.133333333333333
01075,2008,4,9.700000000000001
01075,2009,1,15.366666666666667
01075,2009,2,16.133333333333333
01075,2009,3,16.833333333333336
01075,2009,4,15.666666666666666
01075,2010,1,15.633333333333335
01075,2010,2,13.333333333333334
01075,2010,3,12.633333333333333
01075,2010,4,11.233333333333334
01075,2011,1,11.533333333333333
01075,2011,2,10.033333333333333
01075,2011,3,9.633333333333333
01075,2011,4,7.666666666666667
01075,2012,1,7.733333333333333
01075,2012,2,7.633333333333333
01075,2012,3,7.633333333333333
01075,2012,4,7.066666666666666
01075,2013,1,7.633333333333334
01075,2013,2,6.7
01075,2013,3,7.366666666666667
01075,2013,4,6.3999999999999995
01075,2014,1,7.599999999999999
01075,2014,2,7.099999999999999
01075,2014,3,7.133333333333333
01075,2014,4,6.033333333333334
01075,2015,1,6.633333333333333
01075,2015,2,6.5
01075,2015,3,6.333333333333333
01075,2015,4,5.8
01077,2006,1,4.733333333333333
01077,2006,2,4.1000000000000005
01077,2006,3,4.333333333333333
01077,2006,4,3.766666666666667
01077,2007,1,4.266666666666667
01077,2007,2,4.0
01077,2007,3,4.733333333333333
01077,2007,4,4.3
01077,2008,1,5.033333333333334
01077,2008,2,5.1000000000000005
01077,2008,3,6.099999999999999
01077,2008,4,6.7
01077,2009,1,9.966666666666667
01077,2009,2,10.133333333333335
01077,2009,3,11.433333333333332
01077,2009,4,11.066666666666668
01077,2010,1,11.666666666666666
01077,2010,2,9.933333333333334
01077,2010,3,9.6
01077,2010,4,9.200000000000001
01077,2011,1,10.133333333333335
01077,2011,2,9.166666666666666
01077,2011,3,9.433333333333335
01077,2011,4,7.8
01077,2012,1,8.066666666666668
01077,2012,2,7.566666666666666
01077,2012,3,8.1
01077,2012,4,6.8999999999999995
01077,2013,1,7.666666666666668
01077,2013,2,6.7
01077,2013,3,7.3
01077,2013,4,6.8
01077,2014,1,7.533333333333334
01077,2014,2,6.933333333333334
01077,2014,3,7.5
01077,2014,4,6.8
01077,2015,1,7.266666666666667
01077,2015,2,6.966666666666666
01077,2015,3,7.099999999999999
01077,2015,4,6.3999999999999995
01081,2006,1,3.466666666666667
01081,2006,2,3.1999999999999997
01081,2006,3,3.6999999999999997
01081,2006,4,3.233333333333333
01081,2007,1,3.733333333333333
01081,2007,2,3.233333333333333
01081,2007,3,3.8000000000000003
01081,2007,4,3.8000000000000003
01081,2008,1,4.666666666666667
01081,2008,2,4.633333333333334
01081,2008,3,5.566666666666666
01081,2008,4,6.0
01081,2009,1,8.700000000000001
01081,2009,2,9.233333333333333
01081,2009,3,9.733333333333334
01081,2009,4,9.933333333333335
01081,2010,1,10.433333333333332
01081,2010,2,8.9
01081,2010,3,8.433333333333334
01081,2010,4,8.333333333333334
01081,2011,1,8.733333333333333
01081,2011,2,8.4
01081,2011,3,8.200000000000001
01081,2011,4,6.866666666666667
01081,2012,1,6.8999999999999995
01081,2012,2,6.933333333333333
01081,2012,3,7.133333333333334
01081,2012,4,6.1000000000000005
01081,2013,1,6.5
01081,2013,2,5.633333333333333
01081,2013,3,5.900000000000001
01081,2013,4,5.3999999999999995
01081,2014,1,6.333333333333333
01081,2014,2,5.566666666666666
01081,2014,3,5.7
01081,2014,4,4.733333333333333
01081,2015,1,5.2
01081,2015,2,5.266666666666667
01081,2015,3,5.5
01081,2015,4,5.0
01083,2006,1,4.2
01083,2006,2,3.633333333333333
01083,2006,3,3.6333333333333333
01083,2006,4,3.1
01083,2007,1,3.5
01083,2007,2,3.1666666666666665
01083,2007,3,3.6
01083,2007,4,3.1666666666666665
01083,2008,1,4.1000000000000005
01083,2008,2,3.866666666666667
01083,2008,3,5.033333333333333
01083,2008,4,5.833333333333333
01083,2009,1,9.066666666666666
01083,2009,2,9.466666666666667
01083,2009,3,10.333333333333334
01083,2009,4,10.233333333333334
01083,2010,1,11.466666666666669
01083,2010,2,9.3
01083,2010,3,9.033333333333333
01083,2010,4,8.833333333333334
01083,2011,1,9.6
01083,2011,2,8.799999999999999
01083,2011,3,8.766666666666666
01083,2011,4,7.266666666666667
01083,2012,1,7.3
01083,2012,2,6.8999999999999995
01083,2012,3,7.166666666666667
01083,2012,4,6.166666666666667
01083,2013,1,6.766666666666666
01083,2013,2,5.933333333333333
01083,2013,3,6.3
01083,2013,4,5.966666666666666
01083,2014,1,6.833333333333333
01083,2014,2,6.133333333333333
01083,2014,3,6.233333333333334
01083,2014,4,5.233333333333333
01083,2015,1,5.8
01083,2015,2,5.366666666666667
01083,2015,3,5.533333333333334
01083,2015,4,5.133333333333334
01089,2006,1,3.6
01089,2006,2,3.266666666666667
01089,2006,3,3.5
01089,2006,4,2.9
01089,2007,1,3.233333333333333
01089,2007,2,2.766666666666667
01089,2007,3,3.233333333333333
01089,2007,4,2.9666666666666663
01089,2008,1,3.6
01089,2008,2,3.6999999999999997
01089,2008,3,4.5
01089,2008,4,4.8999999999999995
01089,2009,1,7.333333333333333
01089,2009,2,7.966666666666666
01089,2009,3,8.566666666666666
01089,2009,4,8.299999999999999
01089,2010,1,9.233333333333334
01089,2010,2,8.0
01089,2010,3,8.1
01089,2010,4,8.066666666666668
01089,2011,1,8.833333333333334
01089,2011,2,8.466666666666667
01089,2011,3,8.533333333333333
01089,2011,4,7.233333333333333
01089,2012,1,7.233333333333333
01089,2012,2,7.066666666666666
01089,2012,3,7.3
01089,2012,4,6.2
01089,2013,1,6.7
01089,2013,2,6.033333333333334
01089,2013,3,6.433333333333334
01089,2013,4,6.0
01089,2014,1,6.833333333333333
01089,2014,2,6.166666666666667
01089,2014,3,6.3
01089,2014,4,5.366666666666666
01089,2015,1,5.633333333333333
01089,2015,2,5.5
01089,2015,3,5.666666666666667
01089,2015,4,5.066666666666666
01093,2006,1,4.0
01093,2006,2,4.0
01093,2006,3,4.7
01093,2006,4,4.8
01093,2007,1,5.2
01093,2007,2,4.766666666666667
01093,2007,3,5.633333333333333
01093,2007,4,5.266666666666667
01093,2008,1,6.266666666666667
01093,2008,2,6.133333333333333
01093,2008,3,7.633333333333333
01093,2008,4,11.966666666666667
01093,2009,1,16.266666666666666
01093,2009,2,16.266666666666666
01093,2009,3,17.266666666666666
01093,2009,4,16.566666666666666
01093,2010,1,15.166666666666666
01093,2010,2,13.433333333333332
01093,2010,3,12.966666666666667
01093,2010,4,12.666666666666666
01093,2011,1,13.433333333333332
01093,2011,2,11.300000000000002
01093,2011,3,10.666666666666666
01093,2011,4,9.4
01093,2012,1,9.633333333333335
01093,2012,2,8.966666666666667
01093,2012,3,9.200000000000001
01093,2012,4,7.8999999999999995
01093,2013,1,8.566666666666668
01093,2013,2,7.366666666666667
01093,2013,3,8.233333333333333
01093,2013,4,7.466666666666668
01093,2014,1,8.799999999999999
01093,2014,2,7.733333333333333
01093,2014,3,8.1
01093,2014,4,6.933333333333334
01093,2015,1,7.2
01093,2015,2,6.966666666666666
01093,2015,3,7.066666666666666
01093,2015,4,6.5
01097,2006,1,4.3999999999999995
01097,2006,2,4.066666666666666
01097,2006,3,4.566666666666666
01097,2006,4,3.6333333333333333
01097,2007,1,4.033333333333334
01097,2007,2,3.6999999999999997
01097,2007,3,4.333333333333333
01097,2007,4,4.0
01097,2008,1,4.833333333333333
01097,2008,2,4.933333333333334
01097,2008,3,6.166666666666667
01097,2008,4,6.8
01097,2009,1,9.866666666666665
01097,2009,2,11.066666666666668
01097,2009,3,12.166666666666666
01097,2009,4,12.066666666666668
01097,2010,1,12.766666666666666
01097,2010,2,11.033333333333333
01097,2010,3,10.700000000000001
01097,2010,4,10.833333333333334
01097,2011,1,11.433333333333332
01097,2011,2,11.033333333333331
01097,2011,3,11.166666666666666
01097,2011,4,9.433333333333332
01097,2012,1,9.433333333333334
01097,2012,2,9.266666666666667
01097,2012,3,9.700000000000001
01097,2012,4,8.333333333333334
01097,2013,1,9.033333333333333
01097,2013,2,8.233333333333333
01097,2013,3,8.766666666666667
01097,2013,4,8.133333333333333
01097,2014,1,8.566666666666666
01097,2014,2,7.7
01097,2014,3,7.866666666666667
01097,2014,4,6.8999999999999995
01097,2015,1,6.900000000000001
01097,2015,2,6.833333333333333
01097,2015,3,7.2
01097,2015,4,6.599999999999999
01107,2006,1,4.766666666666667
01107,2006,2,5.0
01107,2006,3,5.833333333333333
01107,2006,4,4.6000000000000005
01107,2007,1,5.400000000000001
01107,2007,2,4.533333333333333
01107,2007,3,5.366666666666667
01107,2007,4,4.733333333333333
01107,2008,1,6.033333333333334
01107,2008,2,6.733333333333333
01107,2008,3,7.7
01107,2008,4,8.0
01107,2009,1,12.399999999999999
01107,2009,2,13.633333333333335
01107,2009,3,14.700000000000001
01107,2009,4,13.966666666666667
01107,2010,1,15.0
01107,2010,2,13.233333333333334
01107,2010,3,12.733333333333334
01107,2010,4,11.766666666666666
01107,2011,1,12.799999999999999
01107,2011,2,12.233333333333334
01107,2011,3,12.666666666666666
01107,2011,4,10.266666666666667
01107,2012,1,10.066666666666666
01107,2012,2,10.566666666666668
01107,2012,3,11.1
01107,2012,4,8.833333333333334
01107,2013,1,9.566666666666668
01107,2013,2,9.133333333333333
01107,2013,3,10.1
01107,2013,4,8.6
01107,2014,1,9.166666666666666
01107,2014,2,8.6
